epoch,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_wRfix_E73 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_wRfix_E73 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_forgetlagfix - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_forgetlagfix - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_sbfix_BETA1.0 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_sbfix_BETA1.0 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.20 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.20 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.30 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.30 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512___80ps_noCut-mixup - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512___80ps_noCut-mixup - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_Baseline_Ep80_2 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_Baseline_Ep80_2 - eval_top1
499,,,78.1400025390625,94.8900044921875,74.2700037109375,92.6400044921875,94.3000017578125,77.41000234375,76.5100025390625,93.900005078125,94.850006640625,78.2000025390625,64.7300026367188,85.8900017578125
500,,,78.3600021484375,94.9900029296875,74.4600029296875,92.450003125,94.3000029296875,77.1100017578125,76.36000234375,93.900005078125,94.85000546875,77.5900029296875,64.320003125,86.410004296875
501,,,78.4700025390625,95.0700044921875,73.920002734375,92.4700046875,94.1500046875,77.0200029296875,76.1900033203125,93.780005078125,95.0100033203125,78.0000021484375,63.920001953125,85.9200043945313
502,,,78.5800041015625,95.1100052734375,74.58000390625,92.52000390625,94.4700044921875,77.47000234375,76.85000390625,94.0000052734375,95.1100041015625,77.81000390625,63.9200026367188,86.1100048828125
503,,,78.140003125,94.8000044921875,74.230003515625,92.5800056640625,94.290002734375,77.1700029296875,76.660004296875,93.7200033203125,94.880004296875,77.4800044921875,64.3000024414063,86.16000234375
504,,,78.410003125,94.9300041015625,74.490002734375,92.82000390625,94.3100048828125,77.3800041015625,76.3500029296875,93.720002734375,95.2000046875,78.0900037109375,64.5500017578125,85.9600025390625
505,,,78.3200037109375,94.9800056640625,74.780003125,92.43000390625,94.4900048828125,77.840003125,76.930001953125,93.550003515625,94.7400033203125,77.710003515625,63.8700015625,85.780003125
506,,,78.1800033203125,94.680003515625,74.750004296875,92.720005078125,94.3900046875,77.5800033203125,76.750003125,93.84000390625,95.0200052734375,77.8700033203125,64.1600020507812,86.0600015625
507,,,78.2800041015625,94.8700041015625,74.3700033203125,92.5900046875,94.55000546875,77.410003515625,76.5600029296875,93.8400044921875,94.85000546875,77.9300044921875,64.440000390625,86.23000390625
508,,,78.310003515625,94.9600052734375,74.7900021484375,92.600003125,94.4500046875,77.5000029296875,76.540003125,94.010004296875,95.30000546875,77.910002734375,64.3500016601563,86.450005078125
509,,,78.49000234375,94.7700044921875,74.720003125,92.2000029296875,94.5000033203125,77.640002734375,76.8400037109375,93.740004296875,94.850004296875,78.1200021484375,64.3600021484375,86.15000390625
510,,,78.1300041015625,94.9300041015625,74.400002734375,92.520005078125,94.2700029296875,76.8600033203125,76.3600029296875,93.790003515625,94.7900037109375,78.00000390625,63.880002734375,86.140002734375
511,,,78.710004296875,94.9100037109375,74.0300037109375,92.2900048828125,94.4800046875,77.2600029296875,76.55000390625,93.780002734375,95.0600048828125,77.850002734375,63.8800024414063,85.880002734375
512,,,78.470003125,94.620005078125,74.6700033203125,92.360004296875,94.560005078125,76.9700025390625,76.680003515625,93.7800033203125,94.7500046875,78.320002734375,64.46000234375,86.700003515625
513,,,78.2100044921875,94.880004296875,74.3700044921875,92.6200029296875,94.56000390625,77.47000234375,76.7400041015625,94.0700037109375,94.92000390625,78.2100044921875,64.1100013671875,86.1700013671875
514,,,78.1500044921875,95.0200041015625,74.480001953125,92.8500056640625,94.3400025390625,77.340002734375,76.2100025390625,94.0400037109375,94.83000390625,77.9400033203125,63.6400024414063,86.060002734375
515,,,78.6400029296875,95.0100044921875,74.4000021484375,92.950003515625,94.5200048828125,77.420004296875,76.310003125,93.9700052734375,94.9900041015625,77.250002734375,63.7800022460938,85.6300037109375
516,,,79.020002734375,95.210004296875,74.83000234375,92.5000029296875,94.4000025390625,77.5700025390625,76.400002734375,93.8800041015625,94.9500044921875,78.58000234375,64.8300022460938,86.2900037109375
517,,,77.7400041015625,94.700004296875,74.5600029296875,92.650003515625,94.50000390625,77.340002734375,76.3000029296875,94.02000390625,94.910004296875,77.5400044921875,64.0800025390625,86.2300025390625
518,,,78.260001953125,94.8100046875,74.52000234375,92.4800048828125,94.1500041015625,77.4800037109375,76.700003125,94.07000546875,95.0300037109375,78.24000390625,64.6500022460937,85.890003515625
519,,,78.060002734375,94.95000390625,74.620003515625,92.540003125,94.440005078125,77.180003125,76.7100029296875,94.1300037109375,94.8500037109375,77.930002734375,64.5000034179688,86.340003515625
520,,,78.480002734375,95.0100044921875,74.7400029296875,92.600004296875,94.450003515625,76.8700041015625,76.5900029296875,94.100004296875,95.1600033203125,77.4200033203125,64.2800032226563,86.520002734375
521,,,78.590003125,94.910004296875,74.9000025390625,92.6800029296875,94.570003515625,77.2600017578125,76.17000234375,93.9700052734375,95.1700041015625,78.3300044921875,64.0200012695312,86.640003515625
522,,,77.870003125,95.0600037109375,74.5800033203125,92.2900041015625,94.2300033203125,76.850003125,76.0000029296875,93.8500041015625,94.8400041015625,77.86000234375,64.6300033203125,86.450002734375
523,,,78.4100037109375,95.090003125,74.61000390625,92.59000234375,94.410002734375,77.35000234375,76.67000390625,93.9600033203125,95.2100048828125,77.7700029296875,64.6000018554688,86.5100015625
524,,,78.2900025390625,94.9700048828125,74.5800021484375,92.81000546875,94.490004296875,77.3700033203125,76.800003515625,93.7700037109375,95.130002734375,78.2700021484375,64.750002734375,86.7600041015625
525,,,78.040003515625,94.8900044921875,74.6200029296875,92.6300037109375,94.3000029296875,77.3500046875,76.5100025390625,93.99000390625,94.9400048828125,78.2800041015625,64.6000024414063,86.6600033203125
526,,,77.7300033203125,94.9900041015625,74.19000390625,92.46000390625,94.23000390625,77.410003515625,76.700002734375,93.9300015625,94.86000390625,77.380003515625,64.0800037109375,86.370003515625
527,,,78.3100029296875,94.8600044921875,74.9800041015625,92.720004296875,94.4200052734375,77.9700021484375,77.0200025390625,93.78000625,94.9900041015625,78.180002734375,64.31000234375,86.36000390625
528,,,78.2800029296875,94.8500037109375,74.5500021484375,92.900003125,94.400006640625,77.810001953125,76.8700048828125,94.2100041015625,95.22000390625,77.8600041015625,65.0700025390625,87.3200033203125
529,,,78.07000234375,94.7900037109375,74.79000390625,92.310003515625,94.1100044921875,77.780004296875,76.29000234375,93.7400037109375,95.0500046875,77.790002734375,64.6800022460937,86.340003515625
530,,,78.460003515625,95.1700046875,74.8800021484375,92.610002734375,94.29000390625,77.480003125,76.7600021484375,93.950003125,95.1800025390625,78.0800037109375,64.77000078125,86.63000234375
531,,,78.530003125,94.930003515625,74.9400033203125,92.8500056640625,94.430004296875,77.3300048828125,76.5500033203125,94.230005078125,95.1200048828125,78.2400033203125,64.4600032226563,86.42000390625
532,,,78.33000390625,95.000003125,74.9600025390625,92.7400041015625,94.310003125,77.7400041015625,76.8400029296875,93.9100052734375,94.7800041015625,77.640002734375,64.8900022460937,86.3500033203125
533,,,78.520003515625,94.9900052734375,74.7700041015625,92.81000390625,94.4400044921875,77.820005078125,76.7000021484375,94.1000037109375,95.110004296875,78.110001953125,64.8700021484375,86.4700037109375
534,,,78.2900025390625,94.9200044921875,75.0800037109375,92.5400048828125,94.41000390625,77.6600025390625,76.880002734375,94.0000052734375,95.1400029296875,78.4800021484375,64.7300032226563,86.420002734375
535,,,78.5300025390625,94.9700048828125,74.5300041015625,92.5700060546875,94.4200041015625,77.5500021484375,77.180003125,94.1000048828125,95.030004296875,78.140003125,65.0000029296875,86.340001171875
536,,,78.7900046875,94.8500048828125,74.4900033203125,92.6500041015625,94.7200029296875,77.6300037109375,76.7900025390625,94.160006640625,95.24000546875,78.4700037109375,64.960002734375,86.300002734375
537,,,78.660002734375,95.050005859375,74.700002734375,92.8900041015625,94.3800044921875,77.790002734375,77.0400041015625,94.130003125,95.210004296875,77.630004296875,64.3600021484375,86.750002734375
538,,,78.030002734375,95.16000390625,74.7700029296875,92.5600044921875,94.2200037109375,77.630003125,76.85000390625,94.2500048828125,95.0000044921875,78.090002734375,64.9400020507813,86.7200044921875
539,,,78.6200037109375,94.970004296875,74.7900033203125,92.8000029296875,94.2300044921875,77.95000234375,76.83000234375,94.130004296875,95.19000390625,77.8300017578125,64.3300021484375,86.530003125
540,,,78.3200025390625,95.010005078125,74.9700033203125,92.930003125,94.6300046875,77.5500033203125,77.3100046875,94.120003515625,95.170005859375,77.97000390625,64.6000033203125,86.4200044921875
541,,,78.6000033203125,95.000004296875,74.86000234375,92.800001953125,94.35000390625,77.9700044921875,77.30000390625,94.2600044921875,95.0300037109375,78.63000390625,64.8400024414063,86.3900021484375
542,,,78.240002734375,95.01000390625,74.8000041015625,92.790002734375,94.720003515625,77.7100029296875,76.80000234375,94.35000390625,95.220005078125,78.240002734375,64.6000024414063,86.9100029296875
543,,,77.9400021484375,95.0200041015625,74.9900037109375,92.720004296875,94.590002734375,77.5300029296875,76.620003515625,94.2100064453125,95.1300044921875,78.0200037109375,64.67000234375,86.5400015625
544,,,78.6000021484375,95.1400041015625,74.390001953125,92.740003515625,94.580004296875,77.7000044921875,76.460002734375,94.2800048828125,95.1100052734375,78.1800033203125,64.8400021484375,86.760003515625
545,,,78.3300033203125,95.220005078125,74.560003515625,92.660004296875,94.4000048828125,77.4400029296875,76.68000390625,94.28000546875,95.2000041015625,78.3000021484375,64.7900008789063,86.800003125
546,,,78.2200046875,95.280005078125,74.740003515625,92.8400037109375,94.4500046875,77.230003515625,77.000003125,94.130004296875,95.3700056640625,77.6400044921875,64.4700028320313,86.7900029296875
547,,,78.5600037109375,94.9200044921875,74.8900041015625,92.6900037109375,94.7000060546875,77.4600033203125,77.1000015625,94.4300048828125,94.8700041015625,78.1100037109375,65.2600030273438,86.4400025390625
548,,,78.7800041015625,95.160005078125,75.2800029296875,92.7100052734375,94.44000390625,77.960004296875,77.030003125,94.07000546875,95.1400041015625,78.5200029296875,64.6300021484375,86.9100041015625
549,,,78.1700033203125,95.0500046875,74.97000390625,92.8900046875,94.2300033203125,77.76000390625,77.110003125,94.0000052734375,95.3900037109375,77.76000234375,65.0100022460938,86.3700038085938
550,,,77.9200041015625,95.000006640625,74.8800033203125,92.580005078125,94.6400048828125,77.780003125,76.8000021484375,94.2500048828125,95.16000390625,78.170003125,64.6200037109375,86.8200046875
551,,,78.290004296875,94.7800046875,74.9400033203125,92.7600056640625,94.5600044921875,77.8000017578125,77.0900033203125,94.2100046875,95.2700037109375,78.150002734375,64.8600028320313,86.8800041015625
552,,,78.0400029296875,94.8600033203125,74.9200041015625,92.630003125,94.6600029296875,77.6900048828125,77.300003125,94.0200044921875,95.16000625,78.020003125,64.9300024414062,86.3300021484375
553,,,78.0100029296875,95.0100056640625,75.1600029296875,92.85000390625,94.8100064453125,77.6600037109375,77.25000234375,94.14000390625,95.250002734375,78.550003125,65.3800018554688,86.4000041015625
554,,,78.2000037109375,94.980002734375,74.990003125,92.7600044921875,94.65000390625,77.3500041015625,77.210003125,93.7900052734375,95.0100056640625,78.35000390625,64.7200024414063,86.1800033203125
555,,,78.310003515625,95.1600044921875,74.7600044921875,92.4900033203125,94.340004296875,77.7100029296875,76.4300025390625,94.0400048828125,95.2200033203125,78.4200015625,64.7900020507813,86.690002734375
556,,,78.1400025390625,94.97000546875,74.600003125,92.72000390625,94.62000390625,77.64000390625,76.9800033203125,93.9800037109375,95.050003515625,77.5500033203125,65.0900032226563,86.5000037109375
557,,,78.5600025390625,95.170001953125,75.150002734375,92.7900046875,94.81000234375,78.100003515625,77.4100025390625,94.0300046875,95.31000390625,78.16000234375,64.980001953125,86.6200037109375
558,,,78.530004296875,94.9800044921875,75.6000021484375,92.6100052734375,94.760003125,77.5300029296875,76.8000021484375,94.100003125,94.9900029296875,78.6500037109375,65.220003125,86.6900044921875
559,,,78.51000390625,95.0700033203125,75.1200033203125,92.6700044921875,94.500005078125,77.310002734375,76.670004296875,94.3600052734375,95.0500017578125,78.190003515625,64.9300018554687,86.5600022460938
560,,,78.3800025390625,95.2300046875,75.0500025390625,92.6200046875,94.6300029296875,77.98000234375,76.8900029296875,93.960005078125,95.2400037109375,77.91000234375,65.0200024414063,86.8400021484375
561,,,78.8700021484375,95.0100056640625,75.2100021484375,92.8600037109375,94.510003515625,78.0500037109375,77.040003515625,94.1500041015625,94.89000390625,77.79000234375,65.460001953125,87.2700046875
562,,,79.000003515625,95.3600037109375,75.0800033203125,92.74000546875,94.7400044921875,77.74000234375,76.910002734375,94.100004296875,95.040005078125,78.0200021484375,65.11000390625,86.560003125
563,,,78.8500029296875,95.0500041015625,75.44000390625,92.79000390625,94.62000390625,77.6700021484375,77.1400025390625,94.07000546875,95.21000546875,78.6100013671875,65.3500030273437,87.0500021484375
564,,,78.6000033203125,94.9800056640625,75.720002734375,92.810004296875,94.71000390625,77.89000234375,76.6000037109375,94.0500044921875,95.210003125,78.420003515625,64.8500017578125,86.8300028320313
565,,,78.5700033203125,95.210004296875,75.040003125,92.9000033203125,94.6000046875,77.3300025390625,76.930003125,94.400003125,95.1400041015625,78.2800025390625,65.1800043945313,86.6900009765625
566,,,78.570002734375,95.220005078125,75.1100037109375,92.8000041015625,94.7100044921875,77.7300021484375,77.010003515625,94.22000546875,95.0700044921875,78.390002734375,65.3700013671875,86.860003125
567,,,78.4100037109375,95.09000546875,75.0600029296875,92.8600037109375,94.5200048828125,77.2700037109375,76.880004296875,94.1800046875,95.1400029296875,78.1400015625,65.1300034179688,87.3500015625
568,,,79.020002734375,95.1300033203125,75.2500025390625,93.0700037109375,94.5100046875,77.8400037109375,77.090002734375,94.2100041015625,95.1800048828125,78.2700033203125,65.220001953125,87.120003515625
569,,,78.500004296875,95.17000234375,75.200003125,93.0400041015625,94.89000390625,77.77000234375,76.81000234375,94.3300041015625,95.350003515625,78.6600021484375,65.2300033203125,86.710004296875
570,,,78.6700041015625,95.19000390625,75.110003125,92.750004296875,94.610004296875,78.0600033203125,76.8800044921875,94.1500017578125,95.1400046875,78.660002734375,65.2800028320312,86.7000017578125
571,,,78.27000390625,95.0200029296875,75.3900033203125,92.82000390625,94.5700041015625,78.01000234375,77.0000025390625,94.0400037109375,95.13000390625,78.290003125,65.4600016601563,86.4100037109375
572,,,78.6900033203125,95.190005078125,75.70000234375,92.800003515625,94.730004296875,77.800003515625,77.1300033203125,94.2700046875,95.4000044921875,78.370003515625,65.3600026367188,86.980001953125
573,,,78.7300029296875,95.18000546875,75.7400025390625,93.00000390625,94.8400041015625,77.7500025390625,77.0000033203125,94.3900046875,95.19000625,78.180001171875,65.2400020507813,86.8900025390625
574,,,78.4000041015625,94.9500021484375,75.3000033203125,92.7300015625,94.53000390625,77.8500033203125,77.150004296875,94.2200048828125,95.1200037109375,78.5200037109375,65.1300016601563,86.60000390625
575,,,78.650004296875,95.140005859375,75.2300025390625,92.6200037109375,94.68000390625,77.5600041015625,76.9300037109375,94.0800056640625,95.020003515625,77.75000390625,65.0900026367188,86.5200017578125
576,,,78.6600033203125,95.2300041015625,75.6400037109375,92.8800046875,94.8000021484375,78.2700033203125,76.910003125,94.1600025390625,95.320003515625,78.6800021484375,65.6600032226563,86.8900025390625
577,,,78.81000390625,94.8700041015625,75.64000234375,92.780004296875,94.6400048828125,77.8700025390625,76.770002734375,94.1700044921875,95.06000546875,78.2100029296875,65.320002734375,87.0200015625
578,,,78.980004296875,95.0500052734375,75.3700029296875,92.8900029296875,94.670004296875,77.4100029296875,76.5700025390625,94.08000625,95.1400029296875,78.590003125,65.9400010742188,86.860003125
579,,,79.0900041015625,94.98000390625,75.2800029296875,92.870002734375,94.65000390625,77.65000234375,77.000002734375,94.0900041015625,94.940004296875,78.020001953125,65.6800021484375,86.970003515625
580,,,78.73000234375,95.2400048828125,75.6900033203125,92.9400033203125,94.670004296875,78.020003125,77.2800044921875,94.1600037109375,95.230003515625,78.540002734375,65.6200024414063,86.780002734375
581,,,78.2300025390625,95.1100041015625,75.5100033203125,92.7900041015625,94.73000546875,77.5400037109375,76.91000390625,94.25000546875,95.390003125,78.2900037109375,64.6800022460937,87.1100056640625
582,,,78.6400029296875,95.1800037109375,75.4800021484375,93.010004296875,94.450003515625,77.920003515625,77.2900025390625,94.2600044921875,95.3800029296875,78.680003125,65.4200025390625,86.640003515625
583,,,78.3400017578125,95.1800037109375,75.340003125,93.070004296875,94.6000029296875,78.1000029296875,77.1100037109375,94.4100033203125,95.030004296875,78.21000390625,65.070003125,86.76000234375
584,,,78.380003125,95.060006640625,75.530003125,92.73000390625,94.61000546875,77.280002734375,77.140003515625,94.20000390625,95.00000546875,78.130003125,65.6400034179688,86.640003515625
585,,,78.620003125,95.0800041015625,75.0500025390625,93.1100037109375,94.68000390625,77.7700017578125,76.990003125,94.26000390625,95.310005078125,77.98000234375,65.7700021484375,86.6300056640625
586,,,78.6500037109375,95.25000390625,75.750002734375,93.1700037109375,94.730004296875,77.870003125,77.2700025390625,94.200002734375,95.4200048828125,77.980003515625,65.6600020507812,87.3800021484375
587,,,79.130004296875,95.3000037109375,75.290003125,92.810004296875,94.7400044921875,77.730002734375,77.1700025390625,94.1600048828125,95.2300041015625,78.0900041015625,65.590002734375,86.860004296875
588,,,78.890003125,95.0400021484375,75.4900041015625,92.8900029296875,94.520004296875,78.2700044921875,77.680004296875,94.1800041015625,95.450004296875,78.5600025390625,65.84000234375,87.2000033203125
589,,,78.7200021484375,95.1100046875,75.680003125,93.0600056640625,94.4800041015625,77.2300017578125,77.100002734375,94.2000044921875,95.2600046875,78.340003125,65.3600029296875,86.900002734375
590,,,78.460003515625,95.2200044921875,75.3200025390625,92.8400048828125,94.640003125,77.850002734375,77.260003125,94.300003515625,95.340005078125,78.060003515625,65.42000234375,86.7100025390625
591,,,78.6800037109375,95.10000390625,75.0800025390625,92.6700015625,94.6300046875,77.5800033203125,77.12000390625,94.2700064453125,95.25000390625,78.5100033203125,65.1800026367188,87.2200013671875
592,,,79.060003515625,95.090003125,75.67000234375,92.990004296875,94.660003515625,78.04000234375,77.230003125,94.3800044921875,95.2200044921875,78.8400021484375,65.3400028320313,87.190004296875
593,,,78.8200029296875,95.200005859375,75.5500017578125,92.8400037109375,94.7700021484375,77.720004296875,77.170001953125,94.440005078125,95.3200052734375,78.6200025390625,65.920000390625,87.2900033203125
594,,,78.8200029296875,95.0100044921875,75.4400037109375,92.8400048828125,94.5300056640625,78.1200033203125,77.48000390625,94.170005078125,95.2100048828125,78.470003125,65.5100026367188,87.2200025390625
595,,,78.790003515625,95.310005078125,75.440001953125,92.7500048828125,94.5600044921875,78.1800021484375,77.1200033203125,94.37000546875,95.310005078125,78.6000044921875,65.3900008789063,87.1000037109375
596,,,78.720002734375,95.1100029296875,75.35000390625,93.0100052734375,94.6100048828125,78.0300033203125,77.4500033203125,94.36000703125,95.3200046875,78.6400013671875,65.3300038085937,87.0700048828125
597,,,78.4400025390625,95.0400044921875,75.66000234375,92.88000390625,94.680005078125,77.9600037109375,76.84000234375,94.0000041015625,95.3800041015625,78.290003125,65.2100038085938,87.4900001953125
598,,,78.9400029296875,95.4300015625,75.7100037109375,92.890003515625,94.690003515625,78.4100013671875,77.330003125,94.280004296875,95.21000546875,78.340003515625,65.6300017578125,87.290002734375
599,,,78.7700037109375,95.340005078125,75.61000234375,93.0400052734375,94.48000234375,77.7000033203125,76.9200041015625,94.380005078125,95.22000390625,78.69000234375,65.8800025390625,87.410005078125
600,,,78.890003125,95.330004296875,75.2700033203125,92.9300025390625,94.6500044921875,78.130003515625,77.13000234375,94.330005859375,95.22000625,78.4500041015625,65.540001171875,87.4200029296875
601,,,79.2200025390625,95.3500052734375,75.710003125,93.230003125,94.780005859375,78.4200044921875,77.130005078125,94.430003125,95.2700037109375,78.8700021484375,65.7900016601563,87.040001953125
602,,,78.710001953125,95.080003515625,75.790003125,92.690004296875,94.670003125,77.7500025390625,77.2600037109375,93.9300044921875,95.1400029296875,78.80000390625,65.5200013671875,87.230002734375
603,,,78.9200037109375,95.2900046875,75.5000025390625,92.94000390625,94.6700037109375,78.1000029296875,77.380003515625,94.39000234375,95.3600048828125,78.9300029296875,65.60000234375,87.4400056640625
604,,,78.780002734375,95.04000390625,75.5100015625,92.900003125,94.9500033203125,78.0800037109375,76.8800025390625,94.4900048828125,95.0400044921875,78.710003125,65.5500022460938,87.45000234375
605,,,78.8800046875,95.3600060546875,75.820003125,92.9700044921875,94.670006640625,77.810001953125,76.8500025390625,94.4200046875,95.2900046875,78.74000390625,66.090001953125,87.2200037109375
606,,,78.620003125,95.2300041015625,75.6500037109375,92.9400033203125,94.910004296875,77.9100033203125,77.300001953125,94.4500046875,95.2200044921875,78.70000234375,65.5900030273438,86.6300009765625
607,,,79.190003125,95.060001953125,75.64000234375,93.080004296875,94.760004296875,78.0800037109375,77.4400029296875,94.4000048828125,95.2500044921875,78.950003125,65.6000038085938,87.3200021484375
608,,,78.840002734375,95.110003515625,75.580003515625,93.1800044921875,94.850004296875,77.9000037109375,77.2000041015625,94.3700060546875,95.1300044921875,78.960005078125,65.410002734375,87.570003515625
609,,,78.54000390625,95.1100041015625,75.710003125,92.8100013671875,94.820003125,77.770003515625,77.29000234375,94.3600052734375,95.22000390625,78.4600029296875,65.4100024414062,87.1400044921875
610,,,78.9100029296875,95.2600041015625,75.9800037109375,93.0900033203125,94.78000703125,78.150002734375,77.6000033203125,94.3400048828125,95.3400033203125,78.84000390625,65.25000078125,87.5700017578125
611,,,78.94000234375,95.130005078125,75.930002734375,92.93000546875,94.710002734375,78.0000033203125,77.2200015625,94.430003125,95.13000390625,78.280003125,66.0300010742188,87.3100025390625
612,,,78.440003125,95.310002734375,75.790003515625,93.0700017578125,94.6900046875,78.190003515625,77.300004296875,94.720003515625,95.1700052734375,78.680004296875,65.4700030273438,87.3800015625
613,,,79.1800029296875,95.250005078125,75.8600037109375,93.0700052734375,94.6800033203125,78.46000234375,77.4100029296875,94.4300060546875,95.270003125,78.4700044921875,65.9600032226563,87.1400015625
614,,,79.260002734375,95.3500052734375,75.8900021484375,92.9600048828125,94.9600046875,78.520003515625,77.4200025390625,94.4600037109375,95.3400044921875,78.340003125,65.7800026367188,87.2900021484375
615,,,79.0500033203125,95.0700068359375,75.820003515625,93.06000390625,94.8600056640625,78.360002734375,77.6700021484375,94.4800046875,95.42000546875,78.840002734375,66.3000037109375,87.4300001953125
616,,,79.1400015625,95.3400033203125,75.43000390625,93.0300044921875,94.7800041015625,78.3800025390625,77.170003515625,94.4200052734375,95.5100037109375,78.530002734375,65.7400012695313,87.3400025390625
617,,,78.560003125,95.120003125,75.6000033203125,92.9400033203125,94.9400048828125,77.92000234375,77.4800037109375,94.6400048828125,95.0800052734375,78.650002734375,65.8500022460938,87.1200017578125
618,,,79.2000033203125,95.1500048828125,75.690003515625,92.9800046875,94.7000060546875,78.080003125,77.2000048828125,94.4300037109375,95.09000546875,78.580003515625,65.9200033203125,87.370004296875
619,,,78.6900017578125,95.0200041015625,75.700001953125,92.670005078125,94.8200048828125,78.1000029296875,77.73000390625,94.4800064453125,94.9700037109375,78.3900044921875,66.11000234375,87.4500052734375
620,,,78.9900021484375,94.980005078125,75.6600033203125,93.170004296875,94.77000390625,77.9600025390625,77.5500033203125,94.3900052734375,95.210003125,78.550003125,66.1300021484375,87.4200017578125
621,,,78.7100025390625,95.250002734375,75.9400046875,92.8000041015625,94.890002734375,78.2000025390625,77.3000021484375,94.4800029296875,95.310002734375,78.700003515625,66.4200040039062,87.540003515625
622,,,78.7000029296875,95.170005859375,75.7100037109375,92.91000390625,94.7800046875,78.2900013671875,77.410004296875,94.1500064453125,95.3600025390625,78.560002734375,65.78000234375,87.190004296875
623,,,79.0500044921875,95.13000390625,76.1400033203125,93.0300033203125,94.5700046875,78.6100017578125,77.6800025390625,94.0700037109375,95.440003515625,79.0700037109375,66.1100020507813,87.190003125
624,,,78.7400025390625,95.31000390625,75.8400029296875,93.0700046875,94.830002734375,78.050003125,77.2100021484375,94.540003515625,95.280005078125,79.0500044921875,66.18000078125,87.420003515625
625,,,78.6000033203125,95.2900041015625,76.1600037109375,92.8600041015625,94.5700046875,78.1000029296875,77.730003515625,94.5400052734375,95.04000390625,78.90000234375,65.7900040039062,87.3900041015625
626,,,78.7300029296875,95.34000390625,75.8300025390625,92.960004296875,94.7300037109375,78.1700025390625,77.0700029296875,94.3800033203125,95.1600033203125,78.940003515625,66.0200046875,87.23000390625
627,,,79.1200029296875,95.270004296875,75.820004296875,93.100003515625,94.77000390625,78.310003515625,77.2000025390625,94.700006640625,95.360003125,78.4400033203125,66.20000234375,87.32000390625
628,,,78.680003125,95.340002734375,75.740002734375,93.24000390625,94.640004296875,78.2400033203125,77.020003125,94.570003515625,95.3300037109375,78.4300025390625,66.3700033203125,87.510001171875
629,,,78.6600033203125,95.210004296875,76.0400025390625,93.18000390625,94.6700060546875,78.4300029296875,77.37000234375,94.4500052734375,95.5000029296875,78.57000234375,66.0500026367187,87.4800029296875
630,,,78.7400025390625,95.43000390625,75.7600029296875,92.96000546875,94.750005859375,78.3600033203125,77.5400033203125,94.5100041015625,95.500003515625,78.6200037109375,65.6300026367188,87.4100009765625
631,,,79.2500025390625,95.480003125,75.820003515625,92.9900048828125,95.0400056640625,78.0500037109375,77.3500029296875,94.59000390625,95.6000048828125,78.330002734375,66.1400026367187,87.2200037109375
632,,,78.7800021484375,95.4100041015625,75.810003125,93.2200037109375,94.760004296875,78.020003125,77.0900021484375,94.2700041015625,95.4800037109375,78.350003125,65.8200025390625,87.420001171875
633,,,78.9100029296875,95.3500041015625,75.82000234375,93.0700041015625,94.9000041015625,78.350003125,77.5800033203125,94.4100056640625,95.5200044921875,78.7900046875,65.9300026367188,87.6100013671875
634,,,79.1700033203125,95.1600033203125,75.770004296875,93.0600033203125,94.5700041015625,78.170003125,76.9200017578125,94.240003515625,95.29000234375,78.030002734375,65.9300020507813,87.000001171875
635,,,79.190004296875,95.4400052734375,75.7100021484375,93.0700046875,94.860005078125,78.480002734375,77.650001171875,94.4400044921875,95.4900021484375,78.910003515625,66.1800025390625,87.2700041015625
636,,,79.020002734375,95.270004296875,76.370003125,93.00000390625,94.770005078125,78.22000234375,77.120002734375,94.46000546875,95.3100044921875,78.760004296875,65.550001953125,87.46000078125
637,,,78.5400033203125,95.2200033203125,75.9600033203125,92.990004296875,94.9700048828125,78.2100044921875,77.32000234375,94.41000390625,95.4300044921875,78.42000390625,66.3200020507813,87.7100044921875
638,,,79.1800041015625,95.2000041015625,75.9800013671875,93.080003125,94.6700037109375,78.4100025390625,77.390003125,94.5400041015625,95.4100041015625,78.8000025390625,65.9100025390625,87.76000078125
